sentence,label
word_66 word_65 word_148 word_6 word_203 word_62,1
word_140 word_26 word_77 word_59 word_29 word_188 word_112,0
word_145 word_41 word_75 word_213 word_176,1
word_262 word_159 word_223 word_156 word_114,0
word_29 word_6 word_45 word_137 word_254 word_74 word_186 word_53 word_107 word_59 word_18 word_105 word_72 word_245 word_199,0
word_43 word_9 word_10 word_221 word_227 word_95 word_239,1
word_289 word_24 word_88 word_49 word_68 word_156 word_120,0
word_89 word_46 word_150 word_44 word_141 word_13 word_170 word_290 word_87 word_197 word_241 word_293 word_218,1
word_111 word_1 word_179 word_288 word_287 word_267 word_240 word_144 word_120 word_79 word_284 word_116 word_224,1
word_187 word_215 word_37 word_45 word_294 word_70 word_277 word_77 word_106 word_208,0
word_172 word_259 word_172 word_156 word_276 word_227 word_294 word_267 word_210 word_115 word_242 word_162,1
word_83 word_256 word_289 word_230 word_7 word_40 word_230 word_104 word_225 word_295 word_296 word_45 word_104 word_170 word_251,0
word_63 word_260 word_193 word_103 word_40 word_42 word_180 word_102 word_51 word_180 word_228 word_236,1
word_276 word_148 word_271 word_206 word_115 word_222,0
word_7 word_122 word_38 word_99 word_225 word_124 word_111,1
word_153 word_234 word_56 word_209 word_261 word_73 word_23 word_297 word_200 word_167 word_65 word_155 word_29 word_245,1
word_12 word_115 word_37 word_152 word_297,0
word_276 word_157 word_256 word_190 word_280 word_74 word_290 word_278 word_2 word_284 word_13 word_184 word_211 word_191,1
word_196 word_94 word_55 word_150 word_156 word_239 word_260 word_222 word_132 word_293,0
word_86 word_151 word_205 word_297 word_196 word_290,0
word_208 word_290 word_238 word_266 word_213 word_36 word_81 word_60 word_235 word_14,0
word_88 word_138 word_180 word_0 word_43 word_115 word_194 word_274 word_299 word_216 word_115 word_193,0
word_211 word_49 word_268 word_286 word_262 word_119 word_77 word_71 word_61 word_279 word_272 word_104 word_241 word_279,0
word_199 word_17 word_32 word_34 word_101 word_212 word_77 word_211,0
word_150 word_227 word_185 word_200 word_108 word_199 word_178,1
word_98 word_145 word_214 word_252 word_209 word_4 word_170 word_7 word_116 word_143,1
word_89 word_170 word_221 word_161 word_279 word_94 word_284 word_168 word_198 word_214 word_224 word_255 word_9 word_235 word_189,1
word_244 word_259 word_66 word_42 word_112 word_48 word_37 word_40 word_21 word_207 word_71 word_16 word_147 word_12 word_249,0
word_272 word_77 word_172 word_113 word_147 word_43 word_237 word_251 word_105 word_97 word_148 word_123 word_271,0
word_279 word_175 word_155 word_172 word_196 word_197 word_218 word_200,0
word_211 word_226 word_180 word_0 word_208,1
word_40 word_283 word_65 word_215 word_230 word_253 word_23 word_50 word_159 word_140 word_12 word_112 word_83 word_126 word_200,0
word_7 word_236 word_278 word_177 word_178 word_158 word_137 word_275 word_163 word_99 word_142,0
word_156 word_33 word_184 word_168 word_272 word_108 word_144 word_40,1
word_122 word_78 word_59 word_97 word_146 word_32,1
word_100 word_144 word_40 word_182 word_101 word_156 word_82 word_112 word_175 word_70 word_243 word_159 word_163,1
word_184 word_289 word_187 word_253 word_269 word_105 word_72,0
word_120 word_115 word_288 word_175 word_136 word_0 word_21 word_73 word_177 word_143 word_53 word_200 word_205 word_140 word_233,0
word_17 word_17 word_249 word_89 word_248 word_4 word_136 word_119 word_205 word_258 word_147 word_49,0
word_177 word_37 word_57 word_268 word_138 word_226 word_40,1
word_297 word_226 word_231 word_225 word_269 word_145 word_264 word_173 word_30 word_253 word_5 word_128 word_124 word_14 word_130,0
word_132 word_8 word_76 word_61 word_116 word_290 word_119 word_276 word_176 word_90 word_297 word_233 word_263,0
word_273 word_86 word_256 word_89 word_282,1
word_27 word_225 word_263 word_68 word_16 word_247 word_10 word_47 word_169 word_77 word_256 word_178,0
word_188 word_152 word_58 word_83 word_2,1
word_36 word_35 word_242 word_144 word_140 word_119 word_134 word_192 word_239 word_160 word_92 word_125 word_71 word_173,0
word_147 word_153 word_28 word_287 word_16,1
word_18 word_138 word_160 word_156 word_62,1
word_201 word_289 word_126 word_275 word_293,1
word_108 word_199 word_241 word_7 word_13 word_230 word_131 word_13,1
word_158 word_287 word_233 word_185 word_58 word_184,1
word_286 word_52 word_179 word_125 word_144 word_282 word_5 word_179 word_155 word_255,1
word_270 word_252 word_63 word_5 word_193 word_257 word_155 word_3 word_77 word_50,0
word_199 word_205 word_185 word_96 word_117 word_179 word_20 word_122 word_23 word_271,0
word_112 word_295 word_63 word_166 word_225 word_270 word_61 word_121 word_1 word_78 word_125 word_21 word_15 word_203,1
word_171 word_261 word_113 word_242 word_95 word_229 word_5 word_230 word_117 word_119 word_191 word_14,0
word_243 word_52 word_114 word_104 word_271 word_58 word_140 word_42 word_242 word_33 word_171 word_31 word_279,1
word_206 word_39 word_299 word_122 word_246 word_277 word_144 word_161 word_1 word_157 word_173 word_126 word_263 word_295 word_130,1
word_69 word_292 word_207 word_295 word_36 word_193 word_152,0
word_28 word_135 word_83 word_225 word_140 word_78 word_118 word_262 word_199 word_74 word_122 word_79,1
word_81 word_143 word_88 word_26 word_185 word_223 word_55 word_231 word_76 word_139 word_233 word_291,1
word_13 word_133 word_44 word_202 word_204 word_233 word_61 word_241 word_166 word_138 word_6 word_278 word_85,1
word_89 word_256 word_86 word_102 word_268,1
word_214 word_263 word_54 word_34 word_62 word_140 word_183 word_283 word_243 word_123 word_57 word_121 word_86 word_10 word_259,1
word_68 word_225 word_124 word_56 word_87 word_67 word_200 word_55 word_29 word_291,0
word_67 word_249 word_147 word_59 word_37 word_190 word_138 word_238 word_133 word_133 word_139 word_250 word_187 word_183 word_162,1
word_258 word_5 word_45 word_283 word_249 word_128 word_227 word_247 word_104 word_212 word_129 word_149 word_228 word_210 word_71,1
word_212 word_60 word_252 word_115 word_207 word_247 word_177 word_111 word_254 word_110 word_288 word_103 word_177 word_86 word_286,1
word_36 word_90 word_283 word_219 word_68 word_292 word_112 word_170 word_54 word_106 word_176 word_145 word_270,1
word_239 word_83 word_156 word_8 word_282,1
word_72 word_179 word_182 word_102 word_124 word_260 word_182 word_167,0
word_161 word_29 word_272 word_136 word_126 word_87,0
word_77 word_210 word_233 word_59 word_57 word_4 word_252 word_141 word_207 word_84,1
word_158 word_276 word_173 word_86 word_279 word_27 word_294 word_7 word_101 word_200 word_16 word_273 word_41,0
word_266 word_257 word_213 word_52 word_89 word_196 word_51 word_242 word_68 word_53 word_178 word_189,0
word_298 word_68 word_151 word_32 word_281 word_29 word_178 word_0 word_61 word_20 word_5 word_161 word_50,1
word_41 word_275 word_168 word_248 word_289 word_62 word_223 word_38 word_168 word_276 word_91 word_288 word_183 word_61 word_131,1
word_34 word_86 word_97 word_16 word_257 word_193 word_166 word_80 word_89 word_194 word_217,0
word_221 word_277 word_94 word_136 word_67 word_23,1
word_241 word_142 word_191 word_229 word_171 word_158 word_97 word_231,0
word_38 word_67 word_41 word_117 word_271 word_79 word_299 word_61,0
word_293 word_76 word_82 word_1 word_163 word_228 word_48 word_5 word_73,0
word_16 word_90 word_185 word_159 word_155 word_102 word_109 word_145 word_189 word_10 word_234 word_47 word_155 word_173 word_117,1
word_245 word_52 word_22 word_236 word_246 word_94 word_118 word_105 word_279 word_71 word_180 word_21 word_186 word_233 word_68,0
word_7 word_196 word_262 word_281 word_22 word_289 word_34 word_118 word_151,1
word_111 word_101 word_245 word_25 word_274 word_171 word_1 word_258 word_218,0
word_61 word_73 word_209 word_141 word_13 word_36 word_115 word_112 word_22,0
word_121 word_36 word_145 word_2 word_284 word_111,0
word_248 word_108 word_64 word_146 word_239 word_55 word_223 word_178 word_37 word_35 word_293 word_45 word_240 word_62 word_96,1
word_94 word_27 word_22 word_255 word_233 word_285 word_174 word_131 word_57 word_186 word_9 word_257 word_55 word_30 word_72,0
word_4 word_227 word_84 word_66 word_275 word_40 word_56 word_290 word_108 word_44 word_208 word_106 word_273 word_196 word_36,0
word_267 word_162 word_110 word_62 word_145 word_128,0
word_134 word_143 word_256 word_253 word_290,1
word_238 word_260 word_234 word_93 word_253 word_261 word_186 word_6 word_134 word_239 word_195 word_93,0
word_30 word_280 word_64 word_195 word_228 word_59 word_97 word_65 word_290 word_175 word_48 word_160 word_219 word_69,1
word_154 word_44 word_161 word_26 word_217 word_12 word_146 word_143 word_4,0
word_218 word_132 word_250 word_0 word_229 word_180 word_287 word_108 word_216 word_141,0
word_62 word_47 word_265 word_171 word_229 word_143 word_51 word_74,1
word_261 word_45 word_32 word_11 word_146,1
word_98 word_152 word_79 word_63 word_150 word_241 word_243,0
word_282 word_92 word_244 word_151 word_170 word_81 word_79 word_106 word_276 word_230 word_8,1
word_129 word_46 word_238 word_131 word_215 word_199,0
word_148 word_287 word_270 word_212 word_180 word_30 word_44 word_153 word_144 word_217 word_59,1
word_145 word_237 word_184 word_156 word_283 word_28 word_257 word_195 word_175 word_233 word_0,1
word_294 word_166 word_71 word_262 word_203 word_17 word_271 word_164 word_42 word_67 word_180 word_155 word_61,1
word_282 word_166 word_34 word_20 word_56 word_126 word_296 word_41 word_258 word_7 word_149 word_173 word_83 word_68,1
word_150 word_73 word_4 word_26 word_66 word_296 word_23 word_161 word_54 word_188,0
word_102 word_199 word_47 word_163 word_81 word_138 word_130 word_120 word_63 word_86 word_64 word_184 word_198,1
word_132 word_94 word_235 word_226 word_147 word_247 word_11 word_278 word_53 word_213 word_286 word_41 word_82 word_296,1
word_43 word_54 word_122 word_77 word_259 word_181 word_63 word_94 word_294 word_21,0
word_77 word_265 word_293 word_228 word_229 word_10 word_154 word_182 word_60 word_71 word_125 word_240 word_155,1
word_193 word_23 word_274 word_296 word_17 word_273,0
word_26 word_245 word_186 word_24 word_298 word_253 word_2 word_62 word_267 word_82 word_170 word_255,0
word_198 word_128 word_52 word_51 word_122 word_125 word_27 word_288 word_102 word_24 word_143,1
word_24 word_45 word_17 word_206 word_193 word_128 word_179 word_164 word_194 word_220 word_52 word_276,0
word_247 word_26 word_37 word_103 word_299 word_28 word_249 word_85 word_46 word_241 word_130,1
word_213 word_279 word_280 word_241 word_151 word_1 word_60 word_138 word_235 word_133 word_143 word_153 word_73 word_1,1
word_180 word_207 word_35 word_141 word_105 word_21,0
word_225 word_14 word_177 word_298 word_167 word_114 word_286 word_208 word_238 word_114 word_11 word_234 word_167,1
word_81 word_222 word_164 word_235 word_194 word_227 word_296 word_106 word_186 word_44,0
word_255 word_254 word_256 word_290 word_8 word_166 word_207 word_272,1
word_105 word_149 word_203 word_41 word_294 word_118 word_148 word_198 word_178 word_96 word_3 word_239,0
word_35 word_77 word_120 word_12 word_194,1
word_66 word_216 word_277 word_32 word_256 word_96 word_56 word_288 word_48,1
word_226 word_135 word_106 word_80 word_167 word_266 word_22,1
word_20 word_23 word_185 word_7 word_282 word_272 word_171 word_279 word_178 word_283 word_250 word_152 word_267 word_197 word_269,0
word_164 word_50 word_41 word_221 word_49 word_13 word_271 word_95,1
word_282 word_197 word_92 word_127 word_266 word_137 word_227 word_250,0
word_69 word_96 word_254 word_286 word_123 word_281 word_190 word_226 word_177 word_10,0
word_274 word_191 word_132 word_286 word_290 word_195 word_134 word_76 word_171 word_44 word_9,1
word_258 word_122 word_88 word_163 word_103 word_299 word_36 word_17 word_134 word_35 word_115 word_198 word_5 word_131 word_95,0
word_179 word_189 word_30 word_281 word_123,0
word_273 word_161 word_116 word_107 word_89 word_83 word_162 word_127 word_34 word_105 word_289 word_162 word_221 word_9 word_244,0
word_82 word_77 word_177 word_80 word_51 word_263,0
word_151 word_259 word_12 word_198 word_68 word_279 word_262 word_269 word_292 word_92,0
word_16 word_24 word_177 word_245 word_81 word_214 word_22 word_144 word_24 word_272 word_52 word_218 word_170 word_108 word_47,0
word_202 word_0 word_136 word_233 word_43 word_133 word_234 word_154 word_46 word_144 word_158 word_100 word_205 word_280 word_45,1
word_156 word_228 word_140 word_231 word_48 word_59 word_215 word_203 word_10 word_133 word_48 word_256 word_33,0
word_54 word_214 word_263 word_240 word_55 word_89,1
word_256 word_121 word_182 word_165 word_102 word_72 word_145 word_16 word_145 word_259 word_77,0
word_188 word_50 word_286 word_264 word_84 word_168 word_159 word_145 word_187 word_25,0
word_93 word_21 word_125 word_287 word_255 word_283,0
word_270 word_124 word_214 word_178 word_34 word_0 word_155 word_183 word_251 word_69 word_281 word_163 word_215,1
word_8 word_229 word_220 word_131 word_249 word_77,1
word_95 word_32 word_75 word_223 word_236 word_92 word_8 word_25,0
word_204 word_183 word_235 word_162 word_91 word_249,0
word_15 word_66 word_295 word_174 word_120 word_85 word_80,0
word_44 word_39 word_160 word_134 word_80,0
word_24 word_224 word_96 word_176 word_120 word_177 word_244 word_213,0
word_124 word_93 word_267 word_209 word_55 word_189,0
word_170 word_294 word_294 word_199 word_191 word_292 word_131 word_200 word_276 word_268,0
word_17 word_129 word_120 word_136 word_151 word_225,1
word_129 word_208 word_288 word_283 word_257 word_62 word_266,1
word_137 word_229 word_75 word_31 word_126 word_15 word_272 word_117,1
word_153 word_89 word_0 word_142 word_129 word_99 word_67 word_216,0
word_152 word_255 word_4 word_255 word_7 word_14 word_247 word_145 word_232 word_241 word_29 word_206,1
word_257 word_22 word_286 word_113 word_117 word_25,1
word_1 word_53 word_131 word_136 word_254 word_250,1
word_152 word_133 word_254 word_162 word_231 word_92,0
word_266 word_253 word_71 word_180 word_291 word_175 word_161 word_114,0
word_47 word_106 word_68 word_132 word_75 word_216 word_1 word_125 word_245 word_232 word_194 word_146,0
word_284 word_169 word_122 word_149 word_273 word_273 word_57 word_135 word_289 word_177 word_201 word_159,1
word_18 word_234 word_198 word_221 word_51 word_272 word_261 word_52 word_103 word_207 word_33 word_287,1
word_90 word_74 word_107 word_81 word_131 word_23 word_111 word_30 word_52 word_268 word_152 word_100,0
word_297 word_136 word_256 word_63 word_120 word_246 word_84,1
word_249 word_127 word_166 word_7 word_284 word_128 word_125 word_75 word_59 word_34 word_211 word_290 word_79 word_93,1
word_290 word_243 word_90 word_229 word_17 word_240 word_194 word_71 word_220 word_49,0
word_251 word_99 word_298 word_287 word_130 word_97,1
word_119 word_278 word_53 word_108 word_104 word_291 word_169 word_124 word_194 word_108 word_131 word_17 word_299 word_238 word_255,0
word_97 word_154 word_238 word_255 word_42 word_154 word_45 word_38 word_169 word_61 word_253 word_23 word_66,0
word_142 word_172 word_211 word_148 word_60 word_156 word_95 word_0 word_225 word_182 word_265 word_70 word_294,1
word_120 word_276 word_259 word_62 word_87 word_4 word_284 word_249 word_231 word_57 word_280 word_191 word_11 word_30 word_201,0
word_54 word_119 word_30 word_141 word_44 word_269 word_166 word_180,0
word_141 word_52 word_267 word_278 word_136 word_292 word_146 word_243 word_175 word_160 word_216,1
word_137 word_20 word_89 word_139 word_235 word_177 word_235 word_201 word_181 word_21 word_205 word_250 word_295 word_6 word_219,0
word_269 word_125 word_29 word_27 word_180 word_92 word_237 word_222 word_115,1
